Date,City,Program,Campaign,Donor_Type,Donation_Amount_INR,Beneficiaries,Volunteers,Expenses_INR,Event_Type,Gender_Focus,Age_Group,New_Donors,Returning_Donors,Meals_Distributed,Clothes_Distributed,Sanitary_Kits_Distributed,Animals_Fed,Satisfaction_Score
8/7/2025,Ahmedabad,Education,Back to School,Crowdfunding,20391,347,28,10238,Workshop,Women,Mixed,14,25,0,0,0,0,4.2
8/7/2025,Ahmedabad,Food Distribution,Community Kitchen,Corporate,91985,50,13,42926,Awareness Session,Women,Teenagers,14,8,100,0,0,0,4.8
8/8/2025,Delhi,Education,Back to School,Corporate,46328,173,33,23472,Camp,Youth,Adults,15,26,0,0,0,0,3.9
8/8/2025,Pune,Food Distribution,Community Kitchen,NGO Partner,92735,82,30,45064,Training,Youth,Teenagers,22,33,164,0,0,0,5
8/8/2025,Gwalior,Clothes Distribution,Winter Warmth,Corporate,71838,121,37,55502,Training,All,Children,8,9,0,121,0,0,4.6
8/8/2025,Noida,Animal Welfare,Animal Care,Corporate,59483,147,36,27427,Awareness Session,All,Children,6,8,0,0,0,124,3.8
8/9/2025,Pune,Clothes Distribution,Hope Closet,Corporate,75036,278,11,37071,Workshop,Children,Children,5,23,0,278,0,0,4
8/9/2025,Jaipur,Health Camp,Medical Camp,Individual,27581,333,24,21295,Fundraiser,Women,Teenagers,25,32,0,0,0,0,4.9
8/9/2025,Noida,Animal Welfare,Street Animal Drive,NGO Partner,35335,268,43,24115,Camp,All,Children,10,27,0,0,0,89,4.7
8/9/2025,Jaipur,Clothes Distribution,Festival Donation,Corporate,40817,140,16,19065,Fundraiser,Children,Teenagers,8,24,0,280,0,0,3.8
8/10/2025,Noida,Animal Welfare,Feed the Strays,Crowdfunding,34166,177,26,16415,Camp,Children,Mixed,22,35,0,0,0,163,5
8/10/2025,Bhopal,Education,Digital Learning,Individual,65260,194,28,44384,Workshop,Youth,Children,22,24,0,0,0,0,5
8/10/2025,Jaipur,Health Camp,Medical Camp,Crowdfunding,32911,309,14,19724,Awareness Session,Women,Adults,20,14,0,0,0,0,3.7
8/10/2025,Jaipur,Clothes Distribution,Hope Closet,Corporate,52460,237,9,26668,Camp,Youth,Children,12,28,0,237,0,0,3.7
8/11/2025,Indore,Clothes Distribution,Festival Donation,Individual,62901,64,23,35085,Awareness Session,Children,Children,13,21,0,64,0,0,3.9
8/11/2025,Delhi,Animal Welfare,Feed the Strays,Individual,48053,180,40,25350,Workshop,Women,Adults,19,20,0,0,0,91,3.8
8/11/2025,Noida,Health Camp,Medical Camp,NGO Partner,37986,199,23,23001,Distribution Drive,All,Children,7,6,0,0,0,0,4.7
8/11/2025,Jaipur,Education,Back to School,Crowdfunding,74343,260,15,53021,Workshop,All,Adults,18,32,0,0,0,0,4.2
8/12/2025,Mumbai,Food Distribution,Weekend Meal Drive,Individual,42683,296,13,29571,Awareness Session,Women,Mixed,25,27,888,0,0,0,4.8
8/12/2025,Indore,Women Hygiene,Health Awareness,NGO Partner,24536,288,28,13422,Camp,All,Children,20,13,0,0,288,0,4.7
8/12/2025,Indore,Animal Welfare,Feed the Strays,Individual,39829,178,42,19832,Awareness Session,All,Teenagers,10,20,0,0,0,137,3.7
8/12/2025,Delhi,Education,Books for All,NGO Partner,45598,181,24,26582,Camp,Women,Mixed,17,30,0,0,0,0,4
8/12/2025,Lucknow,Women Hygiene,Pink Care,Individual,77618,112,29,49736,Camp,Youth,Teenagers,15,23,0,0,112,0,4.1
8/13/2025,Jaipur,Food Distribution,Community Kitchen,Crowdfunding,69257,224,35,35604,Distribution Drive,Youth,Adults,18,12,224,0,0,0,3.7
8/13/2025,Gwalior,Animal Welfare,Animal Care,Individual,51504,74,32,34387,Awareness Session,Youth,Adults,7,20,0,0,0,53,4.7
8/13/2025,Ahmedabad,Health Camp,Blood Donation,Corporate,49245,283,41,28176,Workshop,Children,Mixed,7,34,0,0,0,0,3.9
8/13/2025,Lucknow,Education,Digital Learning,Crowdfunding,77597,170,18,45868,Training,Women,Adults,21,11,0,0,0,0,5
8/13/2025,Bhopal,Clothes Distribution,Festival Donation,Crowdfunding,40315,287,38,26379,Fundraiser,All,Teenagers,13,9,0,574,0,0,4.5
8/13/2025,Lucknow,Women Hygiene,Health Awareness,NGO Partner,29614,108,11,22731,Workshop,Youth,Children,22,19,0,0,108,0,3.8
8/14/2025,Indore,Clothes Distribution,Hope Closet,NGO Partner,66581,101,22,36242,Distribution Drive,All,Teenagers,16,7,0,101,0,0,3.7
8/14/2025,Jaipur,Animal Welfare,Animal Care,NGO Partner,24068,200,41,14095,Workshop,Women,Children,19,29,0,0,0,68,4.4
8/14/2025,Noida,Clothes Distribution,Winter Warmth,Crowdfunding,38792,333,42,18219,Training,Children,Adults,11,18,0,333,0,0,4
8/14/2025,Gwalior,Clothes Distribution,Hope Closet,NGO Partner,65955,194,33,50716,Workshop,Children,Teenagers,18,28,0,194,0,0,4.3
8/15/2025,Bhopal,Education,Digital Learning,NGO Partner,34527,83,15,18902,Distribution Drive,Youth,Children,23,34,0,0,0,0,4.1
8/15/2025,Bhopal,Women Hygiene,Health Awareness,Individual,38186,109,33,28691,Fundraiser,Women,Adults,13,30,0,0,109,0,4.5
8/15/2025,Bhopal,Women Hygiene,Pink Care,Individual,65778,213,40,33692,Awareness Session,All,Adults,18,9,0,0,213,0,4.1
8/15/2025,Jaipur,Education,Back to School,Crowdfunding,27090,275,17,15426,Fundraiser,Youth,Mixed,11,27,0,0,0,0,4.6
8/15/2025,Gwalior,Animal Welfare,Animal Care,Individual,66307,265,33,42357,Workshop,Women,Children,22,22,0,0,0,205,4.2
8/15/2025,Ahmedabad,Health Camp,Medical Camp,Corporate,69669,262,36,55038,Awareness Session,Women,Mixed,21,6,0,0,0,0,4.1
8/16/2025,Mumbai,Women Hygiene,Health Awareness,Corporate,24151,333,15,12841,Camp,All,Mixed,8,27,0,0,333,0,4.9
8/16/2025,Bhopal,Food Distribution,Community Kitchen,Crowdfunding,65950,160,32,46955,Distribution Drive,Children,Teenagers,18,32,320,0,0,0,4.9
8/16/2025,Indore,Women Hygiene,Pink Care,Corporate,62441,178,23,46231,Awareness Session,Women,Children,25,6,0,0,178,0,4
8/16/2025,Bhopal,Health Camp,Medical Camp,Crowdfunding,79460,128,11,40079,Training,Children,Teenagers,15,6,0,0,0,0,4
8/16/2025,Gwalior,Health Camp,Health Checkup,Individual,74999,103,37,47802,Awareness Session,Youth,Adults,24,16,0,0,0,0,4.8
8/17/2025,Delhi,Education,Back to School,Corporate,27912,154,43,14953,Distribution Drive,All,Teenagers,24,8,0,0,0,0,4.5
8/17/2025,Mumbai,Women Hygiene,Health Awareness,NGO Partner,25477,188,16,18197,Camp,Women,Children,7,28,0,0,188,0,3.6
8/17/2025,Gwalior,Education,Back to School,NGO Partner,27932,290,23,13440,Training,Children,Children,14,19,0,0,0,0,3.8
8/17/2025,Noida,Clothes Distribution,Hope Closet,Crowdfunding,54868,309,45,34095,Distribution Drive,Women,Teenagers,4,24,0,309,0,0,4.4
8/17/2025,Jaipur,Clothes Distribution,Festival Donation,Crowdfunding,44603,276,10,30930,Awareness Session,Children,Teenagers,17,15,0,276,0,0,4.5
8/17/2025,Pune,Health Camp,Medical Camp,Corporate,21231,333,25,16811,Fundraiser,Youth,Adults,21,10,0,0,0,0,4.6
8/18/2025,Indore,Health Camp,Health Checkup,NGO Partner,38795,232,17,27328,Camp,Women,Teenagers,3,9,0,0,0,0,3.6
8/18/2025,Lucknow,Food Distribution,Community Kitchen,Corporate,87823,280,25,54743,Camp,Children,Children,16,24,280,0,0,0,4.3
8/18/2025,Ahmedabad,Clothes Distribution,Winter Warmth,NGO Partner,24289,275,24,13639,Awareness Session,All,Mixed,3,20,0,550,0,0,4.2
8/18/2025,Lucknow,Food Distribution,Zero Hunger,Crowdfunding,90527,89,29,68345,Awareness Session,All,Teenagers,11,12,267,0,0,0,3.9
8/19/2025,Mumbai,Education,Back to School,Individual,23807,179,28,17071,Workshop,Children,Mixed,15,20,0,0,0,0,3.7
8/19/2025,Lucknow,Education,Books for All,Corporate,47955,319,16,29431,Awareness Session,Youth,Teenagers,4,9,0,0,0,0,4.2
8/19/2025,Bhopal,Food Distribution,Weekend Meal Drive,Individual,40034,288,10,24026,Workshop,All,Teenagers,7,17,576,0,0,0,4
8/19/2025,Jaipur,Education,Books for All,NGO Partner,30847,92,20,16876,Awareness Session,Youth,Mixed,6,13,0,0,0,0,3.8
8/19/2025,Pune,Education,Books for All,NGO Partner,63184,286,30,42630,Distribution Drive,Children,Mixed,5,19,0,0,0,0,4.4
8/20/2025,Pune,Education,Digital Learning,Individual,36453,328,23,26645,Workshop,All,Children,22,14,0,0,0,0,4.4
8/20/2025,Gwalior,Animal Welfare,Street Animal Drive,Individual,49422,217,17,39387,Camp,All,Teenagers,5,16,0,0,0,61,4.7
8/20/2025,Jaipur,Clothes Distribution,Winter Warmth,NGO Partner,27364,304,25,21748,Distribution Drive,Youth,Mixed,4,19,0,304,0,0,4.7
8/20/2025,Mumbai,Clothes Distribution,Hope Closet,NGO Partner,69783,155,28,50284,Fundraiser,Youth,Adults,14,8,0,155,0,0,4.4
8/21/2025,Jaipur,Food Distribution,Weekend Meal Drive,Crowdfunding,64594,207,41,29967,Distribution Drive,Children,Adults,20,10,207,0,0,0,4
8/21/2025,Pune,Food Distribution,Weekend Meal Drive,Corporate,66494,214,19,36556,Training,Children,Adults,11,12,214,0,0,0,4.1
8/21/2025,Bhopal,Health Camp,Medical Camp,Crowdfunding,39853,55,34,27831,Distribution Drive,All,Children,24,34,0,0,0,0,3.7
8/21/2025,Delhi,Clothes Distribution,Festival Donation,Corporate,47654,325,26,27066,Training,Women,Teenagers,5,15,0,325,0,0,4.7
8/22/2025,Pune,Health Camp,Health Checkup,NGO Partner,29943,279,44,17989,Fundraiser,All,Children,24,5,0,0,0,0,4.4
8/22/2025,Lucknow,Women Hygiene,Health Awareness,Individual,66969,197,10,35516,Distribution Drive,Youth,Children,6,13,0,0,197,0,4.3
8/22/2025,Mumbai,Clothes Distribution,Winter Warmth,NGO Partner,57427,167,23,29485,Distribution Drive,Children,Children,15,34,0,167,0,0,4.6
8/22/2025,Bhopal,Clothes Distribution,Festival Donation,Crowdfunding,49328,222,18,25118,Camp,Women,Adults,12,34,0,444,0,0,3.6
8/23/2025,Pune,Clothes Distribution,Festival Donation,Crowdfunding,29850,233,29,17647,Awareness Session,Youth,Teenagers,10,5,0,233,0,0,4.5
8/23/2025,Delhi,Health Camp,Health Checkup,Crowdfunding,60316,267,21,35739,Fundraiser,Women,Adults,14,10,0,0,0,0,4.3
8/23/2025,Jaipur,Clothes Distribution,Hope Closet,Individual,36614,299,22,25685,Camp,Youth,Children,17,25,0,598,0,0,3.8
8/23/2025,Bhopal,Education,Back to School,Corporate,58566,115,38,39753,Training,All,Mixed,25,9,0,0,0,0,3.8
8/23/2025,Ahmedabad,Education,Back to School,Individual,76397,53,9,52391,Workshop,Women,Adults,13,29,0,0,0,0,4.6
8/24/2025,Lucknow,Animal Welfare,Feed the Strays,Corporate,30772,193,33,17350,Distribution Drive,Children,Children,8,13,0,0,0,65,4.9
8/24/2025,Mumbai,Education,Books for All,Individual,22768,150,15,13959,Workshop,Youth,Children,17,21,0,0,0,0,4.2
8/24/2025,Noida,Health Camp,Health Checkup,Individual,70233,104,39,34369,Training,Children,Teenagers,6,19,0,0,0,0,4.9
8/24/2025,Noida,Women Hygiene,Dignity Drive,Crowdfunding,20449,162,29,13391,Awareness Session,Women,Mixed,11,14,0,0,162,0,4.9
8/24/2025,Ahmedabad,Animal Welfare,Street Animal Drive,Corporate,47160,273,8,35929,Training,Children,Teenagers,9,33,0,0,0,241,3.9
8/25/2025,Indore,Animal Welfare,Feed the Strays,NGO Partner,41016,168,11,28826,Training,All,Mixed,4,5,0,0,0,114,4.8
8/25/2025,Mumbai,Food Distribution,Community Kitchen,NGO Partner,77156,116,27,56770,Fundraiser,All,Mixed,6,18,348,0,0,0,4.1
8/25/2025,Gwalior,Animal Welfare,Feed the Strays,NGO Partner,62511,327,17,31919,Training,Women,Teenagers,18,32,0,0,0,115,4.9
8/25/2025,Bhopal,Food Distribution,Zero Hunger,NGO Partner,70182,318,11,36102,Awareness Session,Children,Adults,16,13,318,0,0,0,3.6
8/25/2025,Lucknow,Education,Digital Learning,Individual,68257,125,10,42198,Fundraiser,Women,Children,7,18,0,0,0,0,3.9
8/25/2025,Gwalior,Animal Welfare,Animal Care,NGO Partner,74756,334,31,49007,Workshop,All,Mixed,22,8,0,0,0,107,3.6
8/26/2025,Ahmedabad,Education,Digital Learning,NGO Partner,48863,138,22,29556,Fundraiser,Youth,Teenagers,10,12,0,0,0,0,3.9
8/26/2025,Jaipur,Women Hygiene,Pink Care,Crowdfunding,54978,57,31,29276,Fundraiser,Youth,Adults,12,21,0,0,57,0,4.7
8/26/2025,Delhi,Clothes Distribution,Winter Warmth,Individual,67832,205,31,45960,Training,Youth,Adults,5,29,0,205,0,0,4.2
8/26/2025,Bhopal,Women Hygiene,Pink Care,Individual,57649,66,27,40433,Fundraiser,All,Mixed,13,11,0,0,66,0,4
8/27/2025,Mumbai,Health Camp,Medical Camp,Crowdfunding,72818,206,20,49499,Training,Children,Mixed,6,23,0,0,0,0,4.7
8/27/2025,Jaipur,Clothes Distribution,Hope Closet,Crowdfunding,41869,178,42,26834,Fundraiser,Youth,Mixed,23,9,0,178,0,0,4.5
8/27/2025,Noida,Clothes Distribution,Hope Closet,NGO Partner,25782,315,45,17191,Fundraiser,All,Children,25,11,0,630,0,0,4.3
8/27/2025,Ahmedabad,Health Camp,Medical Camp,NGO Partner,60148,177,33,32847,Distribution Drive,Children,Children,7,32,0,0,0,0,3.7
8/28/2025,Noida,Health Camp,Blood Donation,Corporate,52046,150,15,41427,Camp,Women,Adults,13,6,0,0,0,0,4.6
8/28/2025,Pune,Education,Back to School,Corporate,72226,322,36,50577,Camp,Women,Children,25,34,0,0,0,0,3.9
8/28/2025,Mumbai,Clothes Distribution,Festival Donation,Individual,63783,84,12,42258,Fundraiser,Children,Mixed,19,5,0,84,0,0,4
8/28/2025,Gwalior,Education,Back to School,Corporate,75314,338,17,47857,Workshop,Children,Children,22,35,0,0,0,0,3.9
8/28/2025,Noida,Clothes Distribution,Winter Warmth,Corporate,35648,90,15,18481,Distribution Drive,All,Adults,12,35,0,90,0,0,4.6
8/29/2025,Mumbai,Women Hygiene,Dignity Drive,NGO Partner,59607,204,21,31737,Distribution Drive,Youth,Teenagers,23,10,0,0,204,0,4.5
8/29/2025,Bhopal,Health Camp,Health Checkup,NGO Partner,51900,88,9,41295,Fundraiser,Children,Adults,21,25,0,0,0,0,3.9
8/29/2025,Pune,Food Distribution,Weekend Meal Drive,NGO Partner,60539,308,13,41699,Workshop,All,Children,9,33,308,0,0,0,3.8
8/29/2025,Gwalior,Education,Digital Learning,Individual,74351,157,18,42728,Awareness Session,All,Adults,20,24,0,0,0,0,4.8
8/29/2025,Jaipur,Clothes Distribution,Festival Donation,Crowdfunding,56527,226,44,43719,Workshop,Women,Mixed,23,8,0,452,0,0,3.7
8/29/2025,Mumbai,Women Hygiene,Health Awareness,Corporate,76797,296,9,43939,Training,Youth,Children,10,15,0,0,296,0,3.6
8/30/2025,Gwalior,Animal Welfare,Feed the Strays,Corporate,22306,166,45,12210,Workshop,Children,Teenagers,22,18,0,0,0,190,4.6
8/30/2025,Ahmedabad,Animal Welfare,Animal Care,Corporate,66120,272,35,32383,Distribution Drive,Women,Mixed,8,8,0,0,0,248,4.8
8/30/2025,Delhi,Education,Back to School,Corporate,48956,194,24,33007,Camp,Women,Adults,20,31,0,0,0,0,4.1
8/30/2025,Gwalior,Education,Books for All,Corporate,41678,266,18,19517,Workshop,Children,Teenagers,6,19,0,0,0,0,3.7
8/30/2025,Delhi,Education,Back to School,Crowdfunding,77709,226,26,53627,Training,Youth,Teenagers,21,21,0,0,0,0,4.2
8/31/2025,Ahmedabad,Education,Books for All,NGO Partner,49068,149,37,25257,Awareness Session,Youth,Adults,10,29,0,0,0,0,4.7
8/31/2025,Lucknow,Clothes Distribution,Hope Closet,NGO Partner,20480,210,34,14719,Distribution Drive,Youth,Adults,8,25,0,210,0,0,4.1
8/31/2025,Indore,Education,Back to School,Crowdfunding,27668,220,40,19319,Distribution Drive,Youth,Mixed,19,19,0,0,0,0,4.1
8/31/2025,Ahmedabad,Animal Welfare,Street Animal Drive,NGO Partner,52287,334,24,26261,Camp,All,Mixed,12,31,0,0,0,186,3.7
8/31/2025,Indore,Clothes Distribution,Hope Closet,NGO Partner,55280,137,25,36294,Fundraiser,Women,Children,8,7,0,274,0,0,4.6
9/1/2025,Indore,Health Camp,Medical Camp,Corporate,30367,110,18,14486,Awareness Session,Women,Adults,6,14,0,0,0,0,4.9
9/1/2025,Delhi,Health Camp,Blood Donation,NGO Partner,25821,73,14,12043,Training,Women,Teenagers,5,20,0,0,0,0,4.4
9/1/2025,Indore,Women Hygiene,Pink Care,Individual,63329,220,34,35722,Workshop,All,Children,15,20,0,0,220,0,3.7
9/1/2025,Gwalior,Clothes Distribution,Winter Warmth,NGO Partner,64917,305,32,36136,Workshop,Youth,Mixed,19,23,0,305,0,0,3.6
9/1/2025,Jaipur,Food Distribution,Zero Hunger,NGO Partner,48508,149,17,23883,Workshop,Children,Adults,10,24,447,0,0,0,4.1
9/2/2025,Pune,Food Distribution,Zero Hunger,Crowdfunding,71816,185,17,36282,Fundraiser,All,Mixed,8,18,555,0,0,0,4.8
9/2/2025,Ahmedabad,Animal Welfare,Feed the Strays,Corporate,62771,110,28,42302,Fundraiser,Children,Adults,19,35,0,0,0,179,4.7
9/2/2025,Mumbai,Animal Welfare,Feed the Strays,Corporate,35753,107,20,21154,Distribution Drive,All,Mixed,16,16,0,0,0,173,4.6
9/2/2025,Gwalior,Education,Digital Learning,NGO Partner,51754,54,36,27397,Awareness Session,Women,Teenagers,16,30,0,0,0,0,4.3
9/2/2025,Lucknow,Clothes Distribution,Winter Warmth,Corporate,40866,215,15,27440,Fundraiser,Women,Children,13,29,0,430,0,0,4.3
9/2/2025,Noida,Food Distribution,Zero Hunger,NGO Partner,55084,134,35,30232,Fundraiser,All,Teenagers,7,21,134,0,0,0,4.7
9/3/2025,Ahmedabad,Clothes Distribution,Festival Donation,NGO Partner,71356,112,9,44368,Awareness Session,Women,Adults,23,9,0,112,0,0,3.8
9/3/2025,Pune,Food Distribution,Community Kitchen,NGO Partner,76092,68,44,49611,Fundraiser,All,Mixed,16,29,204,0,0,0,4.3
9/3/2025,Mumbai,Food Distribution,Zero Hunger,NGO Partner,70682,101,35,40437,Camp,All,Mixed,13,23,303,0,0,0,4.4
9/3/2025,Noida,Women Hygiene,Dignity Drive,Individual,48496,260,11,31809,Distribution Drive,Children,Teenagers,8,32,0,0,260,0,3.8
9/3/2025,Ahmedabad,Health Camp,Health Checkup,Individual,72342,246,40,36556,Fundraiser,Youth,Teenagers,13,5,0,0,0,0,4.4
9/3/2025,Gwalior,Food Distribution,Community Kitchen,Individual,60794,64,27,44533,Camp,All,Adults,19,21,64,0,0,0,4.6
9/4/2025,Pune,Health Camp,Blood Donation,Corporate,57797,139,41,32460,Awareness Session,Children,Adults,14,17,0,0,0,0,4.5
9/4/2025,Pune,Clothes Distribution,Hope Closet,Individual,52460,171,21,37861,Workshop,Youth,Children,24,18,0,171,0,0,4.7
9/4/2025,Jaipur,Women Hygiene,Pink Care,Crowdfunding,67420,192,23,39107,Workshop,Children,Mixed,6,8,0,0,192,0,4.1
9/4/2025,Mumbai,Clothes Distribution,Winter Warmth,NGO Partner,43062,174,14,32755,Distribution Drive,Youth,Teenagers,22,10,0,348,0,0,4.2
9/5/2025,Bhopal,Women Hygiene,Pink Care,NGO Partner,58238,229,22,31946,Camp,Women,Children,15,20,0,0,229,0,4
9/5/2025,Pune,Animal Welfare,Feed the Strays,Corporate,55423,56,35,33731,Training,All,Adults,24,8,0,0,0,123,4.8
9/5/2025,Ahmedabad,Education,Books for All,NGO Partner,42348,218,36,30335,Training,All,Mixed,25,23,0,0,0,0,4.1
9/5/2025,Noida,Food Distribution,Community Kitchen,Corporate,51167,334,36,28120,Training,Children,Mixed,15,12,1002,0,0,0,4.2
9/5/2025,Indore,Women Hygiene,Pink Care,Individual,60663,184,24,43573,Camp,All,Teenagers,9,8,0,0,184,0,4.3
9/6/2025,Lucknow,Animal Welfare,Street Animal Drive,Corporate,66223,68,22,38643,Workshop,Women,Mixed,25,26,0,0,0,193,3.8
9/6/2025,Mumbai,Education,Books for All,Individual,68094,229,16,43164,Fundraiser,Youth,Teenagers,15,19,0,0,0,0,3.7
9/6/2025,Ahmedabad,Animal Welfare,Feed the Strays,Crowdfunding,79172,119,25,55773,Distribution Drive,Children,Adults,19,9,0,0,0,107,4.1
9/6/2025,Indore,Health Camp,Health Checkup,Individual,38682,202,41,23120,Fundraiser,Youth,Teenagers,9,22,0,0,0,0,4.8
9/7/2025,Bhopal,Animal Welfare,Feed the Strays,Individual,70466,102,15,40982,Distribution Drive,Youth,Children,12,21,0,0,0,61,4.9
9/7/2025,Lucknow,Women Hygiene,Pink Care,Corporate,58460,120,12,33209,Awareness Session,Youth,Children,17,24,0,0,120,0,5
9/7/2025,Bhopal,Animal Welfare,Street Animal Drive,Crowdfunding,78442,324,45,36664,Awareness Session,All,Teenagers,25,14,0,0,0,64,4
9/7/2025,Pune,Women Hygiene,Dignity Drive,NGO Partner,73087,232,41,35813,Training,Youth,Mixed,8,7,0,0,232,0,4
9/8/2025,Jaipur,Food Distribution,Community Kitchen,Individual,60378,300,11,43420,Distribution Drive,Youth,Mixed,3,28,900,0,0,0,4.4
9/8/2025,Pune,Health Camp,Health Checkup,Corporate,57208,182,31,44772,Camp,Women,Mixed,13,29,0,0,0,0,3.9
9/8/2025,Indore,Food Distribution,Weekend Meal Drive,NGO Partner,25752,236,38,20216,Camp,Youth,Children,13,33,236,0,0,0,4.6
9/8/2025,Pune,Clothes Distribution,Hope Closet,Individual,34936,116,10,25863,Workshop,Youth,Adults,14,13,0,116,0,0,4
9/9/2025,Bhopal,Food Distribution,Zero Hunger,Corporate,81908,145,35,58649,Workshop,Youth,Mixed,12,8,435,0,0,0,3.7
9/9/2025,Bhopal,Women Hygiene,Health Awareness,Individual,25802,243,13,14629,Distribution Drive,Women,Teenagers,20,9,0,0,243,0,4.5
9/9/2025,Lucknow,Animal Welfare,Feed the Strays,Individual,41722,127,18,33202,Training,Women,Mixed,24,20,0,0,0,185,4.3
9/9/2025,Jaipur,Education,Back to School,NGO Partner,34186,267,29,25186,Camp,Children,Mixed,23,13,0,0,0,0,4
9/9/2025,Gwalior,Women Hygiene,Health Awareness,NGO Partner,40743,313,44,31203,Camp,Women,Children,16,8,0,0,313,0,4.5
9/9/2025,Delhi,Women Hygiene,Health Awareness,Crowdfunding,62635,236,23,30675,Camp,Youth,Teenagers,10,7,0,0,236,0,4.9
9/10/2025,Jaipur,Clothes Distribution,Festival Donation,Individual,58049,94,9,26692,Workshop,Women,Teenagers,13,22,0,188,0,0,4.3
9/10/2025,Delhi,Women Hygiene,Health Awareness,Crowdfunding,36815,171,31,23679,Camp,Youth,Mixed,21,21,0,0,171,0,4.9
9/10/2025,Bhopal,Clothes Distribution,Winter Warmth,Corporate,23616,292,45,16981,Camp,Women,Teenagers,12,23,0,292,0,0,5
9/10/2025,Ahmedabad,Clothes Distribution,Hope Closet,Individual,60255,283,9,29814,Camp,All,Mixed,25,35,0,566,0,0,3.6
9/10/2025,Delhi,Health Camp,Blood Donation,Individual,26959,69,19,21233,Awareness Session,Women,Teenagers,19,27,0,0,0,0,4.5
9/11/2025,Jaipur,Clothes Distribution,Festival Donation,Corporate,53220,213,30,39083,Training,All,Teenagers,8,10,0,213,0,0,4.3
9/11/2025,Lucknow,Food Distribution,Community Kitchen,NGO Partner,53240,331,20,25019,Awareness Session,Women,Teenagers,17,7,662,0,0,0,4.1
9/11/2025,Indore,Animal Welfare,Animal Care,Corporate,69465,175,35,48324,Awareness Session,Youth,Adults,23,9,0,0,0,156,4.7
9/11/2025,Mumbai,Education,Back to School,Individual,52930,237,30,34122,Awareness Session,All,Teenagers,6,17,0,0,0,0,3.6
9/12/2025,Pune,Clothes Distribution,Festival Donation,Individual,61423,104,11,32412,Training,Youth,Adults,12,14,0,208,0,0,4.8
9/12/2025,Lucknow,Food Distribution,Community Kitchen,Crowdfunding,60357,131,35,28425,Workshop,All,Adults,3,11,262,0,0,0,3.8
9/12/2025,Delhi,Health Camp,Blood Donation,NGO Partner,72321,185,15,41242,Fundraiser,Children,Teenagers,4,21,0,0,0,0,3.5
9/12/2025,Noida,Education,Digital Learning,Individual,21218,190,9,12341,Training,Youth,Children,5,33,0,0,0,0,3.7
9/12/2025,Bhopal,Animal Welfare,Feed the Strays,NGO Partner,44453,309,30,23041,Training,Women,Mixed,15,20,0,0,0,150,4.5
